-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/1981 through 03/01/2026 in LST
Location: latitude  29.0862   longitude -110.9592 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 165.48 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
AOD_55                CERES SYN1deg Aerosol Optical Depth 55 (dimensionless) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
IMERG_PRECTOT         MERRA-2 Total Precipitation (mm/day) 
Message(s): 
The IMERG Source Data is not available at the Local Solar Time (LST) standard. 
-END HEADER-
YEAR,MO,DY,RH2M,PRECTOTCORR,AOD_55,ALLSKY_SFC_SW_DWN,IMERG_PRECTOT
2006,8,15,74.95,1.38,0.17,6.2417,-999.0
2006,8,16,72.77,0.77,0.15,6.6842,-999.0
2006,8,17,62.81,0.0,0.14,7.1748,-999.0
2006,8,18,58.85,0.12,0.13,7.3411,-999.0
2006,8,19,67.96,0.56,0.13,7.1638,-999.0
2006,8,20,67.73,0.03,0.17,6.7577,-999.0
2006,8,21,72.12,2.24,0.18,5.2745,-999.0
2006,8,22,72.94,0.93,0.17,5.0969,-999.0
2006,8,23,67.25,6.05,0.16,7.0584,-999.0
2006,8,24,84.28,10.62,0.14,7.0202,-999.0
2006,8,25,74.47,1.69,0.15,6.9682,-999.0
2006,8,26,60.68,0.01,0.12,7.1897,-999.0
2006,8,27,47.18,0.01,0.1,7.2809,-999.0
2006,8,28,77.99,11.74,0.11,6.7176,-999.0
2006,8,29,69.12,1.65,0.14,6.6012,-999.0
2006,8,30,60.9,3.78,0.14,5.7934,-999.0
2006,8,31,56.63,0.0,0.1,7.1328,-999.0
2006,9,1,78.82,21.94,0.11,6.8741,-999.0
2006,9,2,81.57,15.98,0.33,3.0816,-999.0
2006,9,3,87.11,26.82,0.27,1.3858,-999.0
2006,9,4,75.1,1.84,0.22,3.2868,-999.0
2006,9,5,73.4,3.15,0.29,6.3499,-999.0
2006,9,6,72.45,11.25,0.3,6.4632,-999.0
2006,9,7,77.58,29.05,0.37,3.877,-999.0
2006,9,8,82.3,18.28,0.15,5.0467,-999.0
2006,9,9,77.47,0.67,0.13,6.2842,-999.0
2006,9,10,68.93,0.0,0.16,6.4553,-999.0
2006,9,11,71.81,0.0,0.1,6.6982,-999.0
2006,9,12,65.56,0.73,0.1,6.4476,-999.0
2006,9,13,61.25,0.0,0.13,6.4975,-999.0
2006,9,14,66.52,0.0,0.11,6.6859,-999.0
2006,9,15,58.41,0.0,0.07,7.0255,-999.0
2006,9,16,58.34,0.0,0.05,7.1412,-999.0
2006,9,17,56.83,0.0,0.05,6.9847,-999.0
2006,9,18,57.76,0.0,0.04,7.043,-999.0
2006,9,19,57.13,0.0,0.05,6.9358,-999.0
2006,9,20,65.31,0.0,0.08,5.7067,-999.0
2006,9,21,69.28,0.46,0.07,6.1334,-999.0
2006,9,22,62.41,0.0,0.07,5.0777,-999.0
2006,9,23,66.5,0.0,0.09,5.772,-999.0
2006,9,24,64.32,0.0,0.07,6.4954,-999.0
2006,9,25,62.2,0.0,0.07,6.4246,-999.0
2006,9,26,59.82,0.14,0.09,6.282,-999.0
2006,9,27,55.11,0.01,0.09,6.0264,-999.0
2006,9,28,43.17,0.0,0.11,5.9424,-999.0
2006,9,29,50.49,0.0,0.15,4.9954,-999.0
2006,9,30,64.39,0.0,0.13,6.1601,-999.0
2006,10,1,68.55,0.0,0.11,6.0192,-999.0
2006,10,2,68.77,0.01,0.11,5.994,-999.0
2006,10,3,55.53,0.0,0.1,5.9731,-999.0
2006,10,4,46.01,0.0,0.1,5.8937,-999.0
2006,10,5,60.92,0.26,0.14,5.1828,-999.0
2006,10,6,59.47,0.55,0.17,4.2494,-999.0
2006,10,7,54.75,2.02,0.17,4.7748,-999.0
2006,10,8,62.17,0.32,0.12,5.2296,-999.0
2006,10,9,58.18,0.27,0.07,5.3731,-999.0
2006,10,10,43.37,0.0,0.04,6.0019,-999.0
2006,10,11,47.0,0.0,0.05,5.4576,-999.0
2006,10,12,47.91,0.0,0.08,5.634,-999.0
2006,10,13,54.81,0.01,0.11,5.3882,-999.0
2006,10,14,59.33,0.0,0.09,3.9998,-999.0
2006,10,15,55.24,0.0,0.07,5.287,-999.0
2006,10,16,50.79,0.0,0.05,5.8418,-999.0
2006,10,17,65.36,0.0,0.04,5.1619,-999.0
2006,10,18,58.6,0.0,0.07,4.5175,-999.0
2006,10,19,41.27,0.0,0.04,5.7034,-999.0
2006,10,20,39.58,0.0,0.03,5.6258,-999.0
2006,10,21,41.32,0.0,0.04,5.6918,-999.0
2006,10,22,44.39,0.0,0.04,5.5315,-999.0
2006,10,23,62.75,3.64,0.14,1.4724,-999.0
2006,10,24,74.74,44.79,0.2,3.0377,-999.0
2006,10,25,67.14,0.45,0.1,4.6068,-999.0
2006,10,26,54.64,0.0,0.05,3.8479,-999.0
2006,10,27,37.31,0.0,0.02,5.5824,-999.0
2006,10,28,47.43,0.0,0.04,4.2559,-999.0
2006,10,29,45.65,0.0,0.06,3.221,-999.0
2006,10,30,59.29,0.0,0.04,5.0714,-999.0
2006,10,31,53.63,0.0,0.04,5.2706,-999.0
2006,11,1,47.21,0.0,0.04,5.268,-999.0
2006,11,2,40.2,0.0,0.03,5.1439,-999.0
2006,11,3,49.14,0.0,0.04,5.0952,-999.0
2006,11,4,44.15,0.0,0.04,5.005,-999.0
2006,11,5,41.35,0.0,0.03,5.0242,-999.0
2006,11,6,40.31,0.0,0.03,5.0479,-999.0
2006,11,7,43.83,0.0,0.03,4.9387,-999.0
2006,11,8,40.22,0.0,0.03,5.0035,-999.0
2006,11,9,54.38,0.0,0.03,4.8338,-999.0
2006,11,10,60.51,0.0,0.03,4.5967,-999.0
2006,11,11,44.37,0.0,0.03,4.8247,-999.0
2006,11,12,55.49,0.0,0.04,4.6817,-999.0
2006,11,13,50.37,0.0,0.03,4.6142,-999.0
2006,11,14,49.99,0.0,0.03,4.6625,-999.0
2006,11,15,43.99,0.0,0.02,4.6848,-999.0
2006,11,16,37.31,0.0,0.03,4.6675,-999.0
2006,11,17,36.25,0.0,0.03,4.6301,-999.0
2006,11,18,40.69,0.0,0.03,4.567,-999.0
2006,11,19,37.37,0.0,0.03,4.5516,-999.0
2006,11,20,40.16,0.0,0.05,4.47,-999.0
2006,11,21,44.93,0.0,0.04,4.5101,-999.0
2006,11,22,39.1,0.0,0.04,4.5348,-999.0
2006,11,23,36.96,0.0,0.04,4.4904,-999.0
2006,11,24,44.95,0.0,0.04,4.4206,-999.0
2006,11,25,57.21,0.0,0.06,3.851,-999.0
2006,11,26,72.52,4.09,0.1,2.5805,-999.0
2006,11,27,65.48,0.22,0.04,4.0786,-999.0
2006,11,28,63.59,0.0,0.02,4.3327,-999.0
2006,11,29,55.17,0.0,0.06,3.6218,-999.0
2006,11,30,23.67,0.0,0.02,4.1573,-999.0
2006,12,1,38.51,0.0,0.01,4.4647,-999.0
2006,12,2,37.05,0.0,0.01,4.3692,-999.0
2006,12,3,32.26,0.0,0.02,4.1544,-999.0
2006,12,4,36.84,0.0,0.04,3.6264,-999.0
2006,12,5,39.32,0.0,0.04,4.026,-999.0
2006,12,6,43.46,0.0,0.03,3.7104,-999.0
2006,12,7,40.99,0.02,0.04,3.0324,-999.0
2006,12,8,54.59,0.0,0.06,3.54,-999.0
2006,12,9,66.1,0.0,0.04,3.8258,-999.0
2006,12,10,68.38,0.0,0.03,4.0958,-999.0
2006,12,11,41.63,0.0,0.02,4.2139,-999.0
2006,12,12,31.26,0.0,0.02,4.2816,-999.0
2006,12,13,32.16,0.0,0.03,4.079,-999.0
2006,12,14,36.25,0.0,0.03,4.1208,-999.0
2006,12,15,35.22,0.0,0.05,4.0066,-999.0
2006,12,16,53.34,0.0,0.06,4.0586,-999.0
2006,12,17,72.44,0.0,0.09,3.8465,-999.0
2006,12,18,61.21,0.0,0.11,2.6755,-999.0
2006,12,19,53.33,0.13,0.04,3.1169,-999.0
2006,12,20,40.65,0.0,0.03,4.0411,-999.0
2006,12,21,33.1,0.0,0.03,4.0814,-999.0
2006,12,22,39.18,0.3,0.04,3.8028,-999.0
2006,12,23,48.07,0.04,0.04,4.099,-999.0
2006,12,24,35.48,0.0,0.03,4.0118,-999.0
2006,12,25,30.01,0.0,0.01,4.2442,-999.0
2006,12,26,33.61,0.0,0.04,4.0795,-999.0
2006,12,27,48.85,0.22,0.12,2.6258,-999.0
2006,12,28,71.96,0.93,0.13,2.3419,-999.0
2006,12,29,63.08,0.01,0.09,2.6501,-999.0
2006,12,30,53.44,0.17,0.06,4.0783,-999.0
2006,12,31,43.21,0.17,0.03,4.2422,-999.0
2007,1,1,39.1,0.0,0.03,2.6544,-999.0
2007,1,2,43.7,0.0,0.05,4.0855,-999.0
2007,1,3,52.53,0.0,0.06,3.9444,-999.0
2007,1,4,52.31,0.0,0.04,4.206,-999.0
2007,1,5,71.28,0.0,0.03,4.0906,-999.0
2007,1,6,43.23,0.0,0.02,4.2864,-999.0
2007,1,7,33.75,0.0,0.02,4.4033,-999.0
2007,1,8,31.65,0.0,0.01,4.3483,-999.0
2007,1,9,35.5,0.0,0.05,4.0978,-999.0
2007,1,10,40.73,0.0,0.14,1.4683,-999.0
2007,1,11,54.21,0.01,0.16,3.0463,-999.0
2007,1,12,73.62,0.05,0.18,2.6045,-999.0
2007,1,13,61.11,0.0,0.16,3.019,-999.0
2007,1,14,26.5,0.0,0.02,4.4611,-999.0
2007,1,15,24.27,0.0,0.02,3.9233,-999.0
2007,1,16,32.44,0.0,0.02,4.3687,-999.0
2007,1,17,38.72,0.0,0.02,2.9573,-999.0
2007,1,18,43.13,4.65,0.04,1.9138,-999.0
2007,1,19,59.47,1.36,0.06,3.1039,-999.0
2007,1,20,65.08,0.86,0.04,3.5585,-999.0
2007,1,21,57.77,0.0,0.08,4.5948,-999.0
2007,1,22,48.08,0.0,0.11,3.9994,-999.0
2007,1,23,46.22,1.47,0.04,4.7266,-999.0
2007,1,24,36.2,0.0,0.04,4.679,-999.0
2007,1,25,47.86,2.78,0.08,3.1308,-999.0
2007,1,26,57.4,0.0,0.06,4.674,-999.0
2007,1,27,45.09,0.0,0.04,4.8734,-999.0
2007,1,28,37.63,0.0,0.04,3.8885,-999.0
2007,1,29,43.38,0.01,0.06,4.4755,-999.0
2007,1,30,66.59,0.13,0.09,1.8029,-999.0
2007,1,31,74.11,0.68,0.12,2.6863,-999.0
2007,2,1,66.39,0.0,0.07,3.7894,-999.0
2007,2,2,54.46,0.0,0.03,5.1046,-999.0
2007,2,3,31.91,0.0,0.02,5.1178,-999.0
2007,2,4,27.56,0.0,0.01,5.3074,-999.0
2007,2,5,30.59,0.0,0.02,5.2061,-999.0
2007,2,6,25.68,0.05,0.02,5.346,-999.0
2007,2,7,22.92,0.0,0.03,5.219,-999.0
2007,2,8,32.62,0.0,0.05,4.7357,-999.0
2007,2,9,46.75,0.0,0.05,5.0959,-999.0
2007,2,10,57.24,0.0,0.06,4.9992,-999.0
2007,2,11,65.37,0.0,0.06,4.1124,-999.0
2007,2,12,58.98,0.0,0.06,5.209,-999.0
2007,2,13,58.79,0.0,0.07,3.5846,-999.0
2007,2,14,50.5,0.0,0.07,4.8106,-999.0
2007,2,15,33.3,0.0,0.04,5.7595,-999.0
2007,2,16,23.71,0.0,0.02,5.7091,-999.0
2007,2,17,25.84,0.0,0.03,5.6717,-999.0
2007,2,18,34.59,0.0,0.1,5.4473,-999.0
2007,2,19,68.59,0.0,0.08,4.3572,-999.0
2007,2,20,48.3,0.0,0.06,5.2332,-999.0
2007,2,21,30.65,0.0,0.03,5.9623,-999.0
2007,2,22,33.49,0.0,0.05,3.9194,-999.0
2007,2,23,53.26,0.0,0.05,5.9926,-999.0
2007,2,24,28.6,0.0,0.02,6.2633,-999.0
2007,2,25,19.59,0.0,0.02,6.2573,-999.0
2007,2,26,20.86,0.0,0.03,6.2539,-999.0
2007,2,27,30.72,0.0,0.04,6.132,-999.0
2007,2,28,39.73,0.0,0.06,5.2829,-999.0
2007,3,1,26.55,0.0,0.02,6.397,-999.0
2007,3,2,16.2,0.0,0.02,5.0194,-999.0
2007,3,3,12.94,0.0,0.01,5.7444,-999.0
2007,3,4,11.01,0.0,0.02,5.6587,-999.0
2007,3,5,13.2,0.0,0.06,4.8134,-999.0
2007,3,6,14.92,0.05,0.06,6.5506,-999.0
2007,3,7,10.22,0.0,0.08,5.7946,-999.0
2007,3,8,12.9,0.0,0.05,6.5702,-999.0
2007,3,9,20.0,0.0,0.05,6.2498,-999.0
2007,3,10,17.27,0.0,0.04,6.6331,-999.0
2007,3,11,16.99,0.0,0.05,6.1788,-999.0
2007,3,12,19.36,0.0,0.06,6.7519,-999.0
2007,3,13,25.09,0.0,0.06,6.7433,-999.0
2007,3,14,20.61,0.0,0.05,6.8285,-999.0
2007,3,15,13.74,0.0,0.05,7.0301,-999.0
2007,3,16,12.5,0.0,0.07,6.8131,-999.0
2007,3,17,20.06,0.0,0.1,6.6946,-999.0
2007,3,18,34.76,0.0,0.09,6.7435,-999.0
2007,3,19,36.69,0.0,0.06,7.043,-999.0
2007,3,20,19.15,0.0,0.06,6.5102,-999.0
2007,3,21,39.13,1.43,0.15,2.1653,-999.0
2007,3,22,64.66,5.71,0.24,3.9797,-999.0
2007,3,23,56.8,0.01,0.18,4.9411,-999.0
2007,3,24,38.05,0.0,0.07,6.6096,-999.0
2007,3,25,40.08,0.0,0.08,6.4498,-999.0
2007,3,26,43.59,0.07,0.08,7.0627,-999.0
2007,3,27,37.24,0.0,0.08,6.7109,-999.0
2007,3,28,26.78,0.0,0.03,7.7122,-999.0
2007,3,29,21.28,0.0,0.02,7.6889,-999.0
2007,3,30,26.5,0.0,0.02,7.6877,-999.0
2007,3,31,21.15,0.0,0.05,7.4546,-999.0
2007,4,1,22.84,0.0,0.06,7.603,-999.0
2007,4,2,28.61,0.0,0.05,7.6896,-999.0
2007,4,3,26.46,0.0,0.05,7.6082,-999.0
2007,4,4,17.48,0.0,0.06,7.5775,-999.0
2007,4,5,12.21,0.0,0.08,7.0668,-999.0
2007,4,6,18.15,0.0,0.1,7.3399,-999.0
2007,4,7,41.85,0.0,0.09,7.2382,-999.0
2007,4,8,68.93,0.0,0.16,4.8007,-999.0
2007,4,9,60.06,0.0,0.13,4.3848,-999.0
2007,4,10,55.92,0.0,0.1,7.5845,-999.0
2007,4,11,39.97,0.0,0.09,7.7501,-999.0
2007,4,12,49.8,0.0,0.13,7.836,-999.0
2007,4,13,39.73,0.0,0.13,7.8854,-999.0
2007,4,14,21.17,0.0,0.05,8.023,-999.0
2007,4,15,25.93,0.0,0.07,8.0678,-999.0
2007,4,16,42.07,0.0,0.08,7.9646,-999.0
2007,4,17,26.76,0.0,0.06,8.0251,-999.0
2007,4,18,18.36,0.0,0.07,7.9082,-999.0
2007,4,19,27.94,0.0,0.08,8.0966,-999.0
2007,4,20,27.94,0.0,0.07,8.2416,-999.0
2007,4,21,43.54,0.0,0.08,8.1799,-999.0
2007,4,22,32.2,0.0,0.09,7.3133,-999.0
2007,4,23,37.64,0.0,0.1,8.1259,-999.0
2007,4,24,22.6,0.0,0.06,8.3489,-999.0
2007,4,25,18.2,0.0,0.05,8.3712,-999.0
2007,4,26,24.75,0.0,0.09,8.159,-999.0
2007,4,27,34.01,0.0,0.13,8.165,-999.0
2007,4,28,25.08,0.05,0.14,7.5739,-999.0
2007,4,29,32.19,0.0,0.13,7.7554,-999.0
2007,4,30,32.36,0.0,0.09,8.2332,-999.0
2007,5,1,40.06,0.0,0.13,7.8552,-999.0
2007,5,2,38.28,0.0,0.1,8.2555,-999.0
2007,5,3,26.1,0.0,0.07,8.4523,-999.0
2007,5,4,38.28,0.0,0.1,8.5394,-999.0
2007,5,5,48.89,0.0,0.16,7.806,-999.0
2007,5,6,28.07,0.0,0.1,7.9493,-999.0
2007,5,7,29.75,0.0,0.09,8.3083,-999.0
2007,5,8,19.25,0.0,0.07,8.453,-999.0
2007,5,9,31.05,0.0,0.09,8.2934,-999.0
2007,5,10,26.66,0.0,0.08,8.5118,-999.0
2007,5,11,13.62,0.0,0.09,8.3347,-999.0
2007,5,12,15.55,0.0,0.11,8.4962,-999.0
2007,5,13,28.58,0.0,0.14,8.4866,-999.0
2007,5,14,46.58,0.0,0.13,8.3849,-999.0
2007,5,15,41.19,0.0,0.11,8.466,-999.0
2007,5,16,24.26,0.0,0.11,8.6196,-999.0
2007,5,17,23.1,0.0,0.11,8.6388,-999.0
2007,5,18,23.4,0.0,0.13,8.6222,-999.0
2007,5,19,26.49,0.0,0.14,8.6554,-999.0
2007,5,20,44.2,0.0,0.15,8.4226,-999.0
2007,5,21,49.3,0.0,0.12,8.5642,-999.0
2007,5,22,48.44,0.0,0.11,8.4415,-999.0
2007,5,23,42.63,0.0,0.08,8.5644,-999.0
2007,5,24,25.65,0.0,0.07,8.7094,-999.0
2007,5,25,27.37,0.0,0.1,8.6561,-999.0
2007,5,26,38.45,0.0,0.09,8.6635,-999.0
2007,5,27,23.71,0.0,0.11,8.646,-999.0
2007,5,28,23.02,0.0,0.11,8.6928,-999.0
2007,5,29,22.03,0.0,0.1,8.449,-999.0
2007,5,30,20.16,0.0,0.07,8.7446,-999.0
2007,5,31,19.0,0.0,0.07,8.718,-999.0
2007,6,1,27.94,0.0,0.09,8.5438,-999.0
2007,6,2,32.29,0.0,0.13,8.5817,-999.0
2007,6,3,31.17,0.0,0.09,8.6993,-999.0
2007,6,4,22.22,0.0,0.11,8.6743,-999.0
2007,6,5,25.34,0.0,0.12,8.5486,-999.0
2007,6,6,35.17,0.0,0.09,8.5092,-999.0
2007,6,7,34.67,0.0,0.08,8.7758,-999.0
2007,6,8,23.47,0.0,0.08,8.8099,-999.0
2007,6,9,27.0,0.0,0.14,8.6278,-999.0
2007,6,10,31.46,0.0,0.24,8.3026,-999.0
2007,6,11,35.2,0.0,0.32,7.4052,-999.0
2007,6,12,39.3,0.0,0.11,7.7014,-999.0
2007,6,13,21.24,0.0,0.1,8.435,-999.0
2007,6,14,15.15,0.0,0.1,8.467,-999.0
2007,6,15,17.45,0.0,0.14,8.4161,-999.0
2007,6,16,27.22,0.0,0.16,8.3069,-999.0
2007,6,17,31.54,0.0,0.22,7.872,-999.0
2007,6,18,51.21,0.0,0.15,8.2646,-999.0
2007,6,19,40.13,0.0,0.19,6.4858,-999.0
2007,6,20,27.03,0.0,0.18,8.1996,-999.0
2007,6,21,17.94,0.0,0.13,8.1864,-999.0
2007,6,22,42.34,0.23,0.13,8.3222,-999.0
2007,6,23,40.41,0.11,0.16,8.1305,-999.0
2007,6,24,41.21,0.02,0.16,8.2387,-999.0
2007,6,25,34.23,0.59,0.13,8.376,-999.0
2007,6,26,25.02,0.02,0.14,8.2788,-999.0
2007,6,27,40.48,0.23,0.15,8.1643,-999.0
2007,6,28,34.15,0.07,0.15,7.345,-999.0
2007,6,29,38.19,0.35,0.14,7.9805,-999.0
2007,6,30,37.74,0.01,0.13,8.0275,-999.0
2007,7,1,38.8,0.78,0.17,8.1746,-999.0
2007,7,2,36.66,0.01,0.17,7.9642,-999.0
2007,7,3,36.24,0.0,0.18,8.1449,-999.0
2007,7,4,40.35,0.0,0.18,8.1449,-999.0
2007,7,5,35.11,0.07,0.24,7.728,-999.0
2007,7,6,38.89,1.06,0.21,7.4011,-999.0
2007,7,7,47.06,8.04,0.21,7.4983,-999.0
2007,7,8,58.32,0.84,0.24,7.1498,-999.0
2007,7,9,47.92,0.19,0.32,4.6291,-999.0
2007,7,10,39.39,0.0,0.21,7.5132,-999.0
2007,7,11,26.31,0.0,0.21,7.771,-999.0
2007,7,12,46.74,3.39,0.34,5.1708,-999.0
2007,7,13,60.88,9.72,0.23,7.1592,-999.0
2007,7,14,53.28,0.06,0.14,7.8276,-999.0
2007,7,15,37.05,0.0,0.12,7.7969,-999.0
2007,7,16,31.04,0.1,0.15,7.8958,-999.0
2007,7,17,34.98,0.41,0.19,7.7894,-999.0
2007,7,18,51.78,4.01,0.19,7.7702,-999.0
2007,7,19,69.07,17.86,0.28,7.7467,-999.0
2007,7,20,78.13,12.57,0.47,4.4904,-999.0
2007,7,21,66.09,0.9,0.38,5.0352,-999.0
2007,7,22,59.27,0.74,0.23,7.2686,-999.0
2007,7,23,77.41,13.05,0.23,4.5038,-999.0
2007,7,24,71.48,0.1,0.24,6.1102,-999.0
2007,7,25,75.34,4.86,0.28,5.1706,-999.0
2007,7,26,74.61,7.67,0.26,5.8157,-999.0
2007,7,27,66.36,1.7,0.24,7.1887,-999.0
2007,7,28,58.46,1.76,0.18,5.8154,-999.0
2007,7,29,54.75,6.49,0.18,7.248,-999.0
2007,7,30,61.58,11.17,0.17,6.1903,-999.0
2007,7,31,72.94,3.19,0.22,5.5387,-999.0
2007,8,1,58.69,0.01,0.19,7.2802,-999.0
2007,8,2,51.43,0.0,0.17,7.494,-999.0
2007,8,3,50.66,0.14,0.24,5.515,-999.0
2007,8,4,72.6,15.43,0.51,2.2454,-999.0
2007,8,5,70.61,2.5,0.45,3.1121,-999.0
2007,8,6,60.88,0.41,0.2,5.8356,-999.0
2007,8,7,54.11,0.0,0.14,7.3565,-999.0
2007,8,8,45.05,0.0,0.11,7.6356,-999.0
2007,8,9,69.61,2.19,0.15,6.8592,-999.0
2007,8,10,65.69,0.64,0.15,7.1621,-999.0
2007,8,11,54.27,0.53,0.11,7.6462,-999.0
2007,8,12,54.65,5.8,0.13,7.3099,-999.0
2007,8,13,60.47,8.88,0.15,7.2734,-999.0
2007,8,14,61.26,0.59,0.18,6.3178,-999.0
2007,8,15,63.19,10.12,0.18,6.9014,-999.0
2007,8,16,52.47,0.05,0.16,7.4398,-999.0
2007,8,17,44.66,0.0,0.16,7.1028,-999.0
2007,8,18,52.42,0.04,0.28,5.6117,-999.0
2007,8,19,67.35,0.08,0.31,3.8844,-999.0
2007,8,20,70.27,6.68,0.22,5.911,-999.0
2007,8,21,64.43,9.1,0.16,7.1282,-999.0
2007,8,22,74.23,0.9,0.16,7.1964,-999.0
2007,8,23,58.92,0.04,0.15,7.1059,-999.0
2007,8,24,70.51,9.48,0.19,5.7922,-999.0
2007,8,25,79.15,0.57,0.15,4.0315,-999.0
2007,8,26,52.91,0.0,0.14,6.6912,-999.0
2007,8,27,55.61,0.09,0.12,6.8345,-999.0
2007,8,28,55.5,0.78,0.12,7.0414,-999.0
2007,8,29,63.04,0.08,0.11,7.1102,-999.0
2007,8,30,64.69,8.15,0.13,7.0378,-999.0
2007,8,31,57.16,1.51,0.13,7.087,-999.0
2007,9,1,47.53,0.04,0.14,7.0394,-999.0
2007,9,2,52.92,0.06,0.16,6.8616,-999.0
2007,9,3,56.95,0.67,0.15,6.9427,-999.0
2007,9,4,70.08,5.35,0.17,6.5057,-999.0
2007,9,5,70.47,54.63,0.17,3.4877,-999.0
2007,9,6,76.93,42.61,0.24,2.9141,-999.0
2007,9,7,67.2,0.0,0.19,6.5491,-999.0
2007,9,8,65.9,0.0,0.14,6.7776,-999.0
2007,9,9,63.58,0.0,0.12,6.5582,-999.0
2007,9,10,69.06,0.0,0.13,6.8014,-999.0
2007,9,11,77.14,2.06,0.16,6.51,-999.0
2007,9,12,84.33,3.23,0.12,6.2539,-999.0
2007,9,13,76.12,0.29,0.1,6.6509,-999.0
2007,9,14,78.05,0.01,0.1,6.6547,-999.0
2007,9,15,78.34,0.06,0.14,4.2907,-999.0
2007,9,16,73.45,0.69,0.16,5.9107,-999.0
2007,9,17,75.38,1.15,0.12,6.0144,-999.0
2007,9,18,70.59,0.01,0.1,6.4015,-999.0
2007,9,19,69.51,0.43,0.1,6.4418,-999.0
2007,9,20,67.78,0.64,0.11,6.059,-999.0
2007,9,21,69.98,0.0,0.14,5.0477,-999.0
2007,9,22,76.73,11.74,0.19,5.4353,-999.0
2007,9,23,66.81,1.09,0.11,4.5187,-999.0
2007,9,24,60.74,1.57,0.11,5.5037,-999.0
2007,9,25,54.76,0.0,0.09,6.2076,-999.0
2007,9,26,49.68,0.0,0.05,6.3862,-999.0
2007,9,27,51.23,0.0,0.05,6.4529,-999.0
2007,9,28,52.66,0.0,0.07,6.4104,-999.0
2007,9,29,60.21,0.0,0.16,5.2951,-999.0
2007,9,30,71.8,3.77,0.24,4.1722,-999.0
2007,10,1,71.89,0.32,0.17,4.3858,-999.0
2007,10,2,59.77,0.0,0.11,5.6868,-999.0
2007,10,3,54.91,0.0,0.09,5.7929,-999.0
2007,10,4,56.46,0.0,0.09,5.8423,-999.0
2007,10,5,56.8,0.0,0.08,5.8714,-999.0
2007,10,6,47.23,0.0,0.08,6.1762,-999.0
2007,10,7,37.1,0.0,0.04,6.385,-999.0
2007,10,8,39.85,0.0,0.04,6.1488,-999.0
2007,10,9,40.6,0.0,0.06,5.85,-999.0
2007,10,10,34.71,0.0,0.07,5.9443,-999.0
2007,10,11,32.42,0.0,0.05,6.0523,-999.0
2007,10,12,33.22,0.0,0.04,6.1361,-999.0
2007,10,13,44.85,0.0,0.05,6.0058,-999.0
2007,10,14,46.54,0.0,0.03,6.0067,-999.0
2007,10,15,39.18,0.0,0.03,6.0154,-999.0
2007,10,16,44.87,0.0,0.05,5.9052,-999.0
2007,10,17,42.83,0.0,0.04,5.869,-999.0
2007,10,18,38.6,0.0,0.04,5.8651,-999.0
2007,10,19,35.73,0.0,0.04,5.7922,-999.0
2007,10,20,37.19,0.0,0.03,5.6904,-999.0
2007,10,21,43.8,0.0,0.03,5.7216,-999.0
2007,10,22,19.99,0.0,0.01,5.7982,-999.0
2007,10,23,23.69,0.0,0.01,5.7367,-999.0
2007,10,24,29.79,0.0,0.01,5.6369,-999.0
2007,10,25,36.34,0.0,0.04,5.4955,-999.0
2007,10,26,35.06,0.0,0.05,5.4125,-999.0
2007,10,27,35.56,0.0,0.05,5.3784,-999.0
2007,10,28,32.2,0.0,0.04,5.3892,-999.0
2007,10,29,32.23,0.0,0.05,5.3462,-999.0
2007,10,30,34.01,0.0,0.05,5.3294,-999.0
2007,10,31,39.84,0.0,0.05,5.1751,-999.0
2007,11,1,34.59,0.0,0.04,5.2954,-999.0
2007,11,2,34.18,0.0,0.04,5.2944,-999.0
2007,11,3,41.68,0.0,0.05,5.1137,-999.0
2007,11,4,41.68,0.0,0.05,4.8422,-999.0
2007,11,5,36.57,0.0,0.05,5.0863,-999.0
2007,11,6,31.75,0.0,0.07,4.9418,-999.0
2007,11,7,39.56,0.0,0.09,4.2936,-999.0
2007,11,8,44.37,0.0,0.1,4.3344,-999.0
2007,11,9,47.36,0.0,0.07,4.1558,-999.0
2007,11,10,54.4,0.0,0.07,4.4899,-999.0
2007,11,11,60.08,0.0,0.05,4.7275,-999.0
2007,11,12,54.8,0.0,0.1,2.5039,-999.0
2007,11,13,49.94,0.0,0.07,4.572,-999.0
2007,11,14,51.98,0.0,0.1,4.5252,-999.0
2007,11,15,49.23,0.35,0.27,3.75,-999.0
2007,11,16,61.26,2.08,0.11,4.2737,-999.0
2007,11,17,43.96,0.0,0.08,4.4808,-999.0
2007,11,18,34.39,0.0,0.03,4.6342,-999.0
2007,11,19,37.95,0.0,0.04,4.4767,-999.0
2007,11,20,48.14,0.0,0.06,4.4654,-999.0
2007,11,21,59.89,0.0,0.07,4.0342,-999.0
2007,11,22,60.43,0.0,0.07,4.3056,-999.0
2007,11,23,65.39,0.03,0.09,3.557,-999.0
2007,11,24,48.83,0.35,0.11,2.975,-999.0
2007,11,25,49.86,0.0,0.05,4.3589,-999.0
